관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 종로구청,서울특별시 종로구 우정국로 29,서울특별시 종로구 공평동 120-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5719160 ,126.9828707 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 윤보선길 10,서울특별시 종로구 안국동 170,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5766031 ,126.9843822 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로 184,서울특별시 종로구 원남동 49-16,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5757568 ,126.9991619 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로 235,서울특별시 종로구 충신동 52-2,교통단속,1,200,360도전방면,30,2012-07,02-2148-4301,37.5757960 ,127.0049990 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로 264,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5736270 ,127.0066910 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로 283 (동대문성곽공원 놀이터 주변),,생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5730570 ,127.0086900 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로 283 (동대문성곽공원 사모정 주변),,생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5725360 ,127.0086030 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로10길 12,서울특별시 종로구 와룡동 21,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5768380 ,126.9909280 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로13가길 28,서울특별시 종로구 연건동 289-1,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5767720 ,126.9995660 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로13길 13,서울특별시 종로구 연건동 273-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5767930 ,127.0007060 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로14길 40(효제파출소 건너편),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5743050 ,127.0033200 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로17길 7-2,서울특별시 종로구 이화동 96-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5761864 ,127.0049736 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로19가길 7-6,서울특별시 종로구 충신동 5-22,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5756750 ,127.0059750 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로19길 19,서울특별시 종로구 이화동 12-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5762900 ,127.0059000 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로19길 29,서울특별시 종로구 이화동 9-28,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5765860 ,127.0065590 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로22가길 25-1,서울특별시 종로구 충신동 191-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5742458 ,127.0040262 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로23길 1,서울특별시 종로구 충신동 35-14,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5750473 ,127.0060536 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로23길 18-1,서울특별시 종로구 충신동 5-69,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5753920 ,127.0065490 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로27길 5,서울특별시 종로구 충신동 25-56,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5743980 ,127.0068310 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로29길 10,서울특별시 종로구 종로6가 203-3,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5741120 ,127.0074820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로3길 49,서울특별시 종로구 송현동 34,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5772909 ,126.9824854 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로3길 87,서울특별시 종로구 소격동 144-2,교통단속,1,200,360도전방면,30,2011-12,02-2148-4301,37.5795500 ,126.9821500 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로4길 48,서울특별시 종로구 수송동 80-7 (수송공원 중앙광장),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5738500 ,126.9811210 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 율곡로8길 37,서울특별시 종로구 와룡동 42,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5756630 ,126.9909110 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장1길 33,서울특별시 종로구 이화동 6-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5778030 ,127.0059570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장1나길 15,서울특별시 종로구 이화동 9-264,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5776208 ,127.0066968 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장길 14,서울특별시 종로구 이화동 186-3,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5768600 ,127.0033300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장길 14,서울특별시 종로구 이화동 186-3,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5768600 ,127.0033300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장길 33,서울특별시 종로구 이화동 149-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5768950 ,127.0045230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장길 70-12,서울특별시 종로구 동숭동 199-20,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5784690 ,127.0052060 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 이화장길 84,서울특별시 종로구 동숭동 192-14,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5790919 ,127.0045073 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동5길 41,서울특별시 종로구 공평동 1,교통단속,1,200,360도전방면,30,2016-02,02-2148-4301,37.5722460 ,126.9842610 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동7길 6,서울특별시 종로구 관훈동 197-24,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5730530 ,126.9857150 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 1,서울특별시 종로구 인사동 72,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5710565 ,126.9874275 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 11-1,서울특별시 종로구 인사동 147,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5718790 ,126.9868770 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 20-22,서울특별시 종로구 인사동 34-15,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5726230 ,126.9874280 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 23-1,서울특별시 종로구 인사동 179-2,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.5729276 ,126.9862217 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 24,서울특별시 종로구 인사동 15,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5730000 ,126.9863230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 24,서울특별시 종로구 인사동 15,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5730000 ,126.9863230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 40,서울특별시 종로구 관훈동 37,교통단속,1,200,360도전방면,30,2011-12,02-2148-4301,37.5739234 ,126.9850717 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 47,서울특별시 종로구 관훈동 168,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.5743530 ,126.9843310 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인사동길 9,서울특별시 종로구 인사동 137-2,교통단속,1,200,360도전방면,30,2002-11,02-2148-4301,37.5717320 ,126.9869650 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로,서울특별시 종로구 옥인동 산3-1 (인왕산도시자연공원 인왕산전망대 입구),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.5840890 ,126.9638920 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로,서울특별시 종로구 옥인동 산3-1 (인왕산도시자연공원 수성동계곡 뒤),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.5827300 ,126.9614640 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로 15,서울특별시 종로구 누상동 산1-38 (인왕산공원 인왕배드민턴장),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5788960 ,126.9632200 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로1길,서울특별시 종로구 사직동 산1-10 (사직공원 전망대),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5753220 ,126.9635820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로1길 21,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5745460 ,126.9645120 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로1길 29,서울특별시 종로구 사직동 304-36,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5736182 ,126.9639237 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 인왕산로1길 66,서울특별시 종로구 행촌동 210-490,생활방범,3,200,360도전방면,30,2017-09,02-2148-4301,37.5760730 ,126.9623710 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 119,서울특별시 종로구 청운동 50-31,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.5864880 ,126.9697210 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 13-1,서울특별시 종로구 체부동 45-1,교통단속,1,41,360도전방면,30,2005-07,02-2148-4301,37.5773460 ,126.9720930 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 235,서울특별시 종로구 부암동 203-4,교통단속,1,200,360도전방면,30,2014-08,02-2148-4301,37.5952470 ,126.9635340 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 27,서울특별시 종로구 통인동 156-2,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.5785600 ,126.9715230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 273,서울특별시 종로구 부암동 185-4,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.5980040 ,126.9620930 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 3,서울특별시 종로구 내자동 1-3,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5765330 ,126.9723960 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 302-5,서울특별시 종로구 홍지동 103-17,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5998400 ,126.9596380 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 303,서울특별시 종로구 홍지동 126-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5990568 ,126.9593008 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 306,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5997036 ,126.9590640 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 6,서울특별시 종로구 통의동 49-1,교통단속,1,41,360도전방면,30,2011-11,02-2148-4301,37.5766000 ,126.9726600 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로 69,서울특별시 종로구 옥인동 18,교통단속,1,200,360도전방면,30,2005-04,02-2148-4301,37.5823510 ,126.9705070 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로10길 8,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5793990 ,126.9720130 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로13길 14,서울특별시 종로구 통인동 89-24,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5800980 ,126.9704820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로14길 13,서울특별시 종로구 창성동 98-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5806947 ,126.9716901 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로15길 26,서울특별시 종로구 통인동 31-25,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5806769 ,126.9694099 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로17길 12,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5813540 ,126.9694870 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로1길 34,서울특별시 종로구 체부동 213,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5765137 ,126.9705457 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로1나길 3-2,서울특별시 종로구 체부동 188,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5767920 ,126.9715670 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로21길 10,서울특별시 종로구 신교동 17-3,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5831699 ,126.9696740 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로23길 19,서울특별시 종로구 신교동 17-47,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5833010 ,126.9691770 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로28가길 8,서울특별시 종로구 청운동 89-20,생활방범,2,200,360도전방면,30,2013-02,02-2148-4301,37.5858399 ,126.9716678 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로28길 8,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5850460 ,126.9710600 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로30길 15,서울특별시 종로구 청운동 82,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5855045 ,126.9707093 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33가길 27,서울특별시 종로구 청운동 53-76,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5875512 ,126.9682904 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33가길 27,서울특별시 종로구 청운동 53-76,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5875512 ,126.9682904 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33길 2,서울특별시 종로구 청운동 59-1,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5861700 ,126.9698180 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33가길 6,서울특별시 종로구 청운동 52-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5866397 ,126.9684822 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33길 2,서울특별시 종로구 청운동 59-1,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5861700 ,126.9698180 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33길 22-1(청운초교 후문 옆),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5862690 ,126.9686350 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33길 53,서울특별시 종로구 청운동 56-1,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5866290 ,126.9668210 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로33다길 28,서울특별시 종로구 청운동 52-50,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5874000 ,126.9669400 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로35길,서울특별시 종로구 청운동 7-6 (인왕산청운공원),생활방범,1,130,360도전방면,30,2012-08,02-2148-4301,37.5912940 ,126.9663230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로35길,서울특별시 종로구 청운동 7-6 (인왕산청운공원),생활방범,1,130,360도전방면,30,2012-08,02-2148-4301,37.5894490 ,126.9653100 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로35길,서울특별시 종로구 청운동 7-3 (인왕산도시자연공원 청운공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.5909340 ,126.9662810 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로35길 21,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5885170 ,126.9662230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로36길 16,서울특별시 종로구 청운동 15,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5902682 ,126.9683383 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로40길 19-2,서울특별시 종로구 부암동 208-11,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5955770 ,126.9647320 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로40길 6,서울특별시 종로구 부암동 208-40,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5951890 ,126.9639930 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로41길 13,서울특별시 종로구 부암동 185-19,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5970870 ,126.9616860 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로42길 57,서울특별시 종로구 신영동 158-5,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.6003510 ,126.9627840 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로43길 2(구립엔젤키즈어린이집),서울특별시 종로구 부암동 384-4,다목적,1,200,360도전방면,30,2016-06,02-2148-4301,37.5986870 ,126.9608750 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로4길 14-14,서울특별시 종로구 통의동 35-44,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5769500 ,126.9729000 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로4길 14-8,서울특별시 종로구 통의동 35-45,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5770490 ,126.9729050 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로5가길 18,서울특별시 종로구 체부동 23-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5782880 ,126.9707970 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로5길 35,서울특별시 종로구 필운동 176-1,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5777970 ,126.9699320 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로7길 69,서울특별시 종로구 누하동 20,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5802240 ,126.9690160 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로7길 78,서울특별시 종로구 통인동 46-28,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5804556 ,126.9687049 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로7길 78,서울특별시 종로구 통인동 46-28,생활방범,3,200,360도전방면,30,2011-04,02-2148-4301,37.5804556 ,126.9687049 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로8길 9,서울특별시 종로구 통의동 98,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5788060 ,126.9721810 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 자하문로9길 29,서울특별시 종로구 누하동 217,생활방범,3,200,360도전방면,30,2011-04,02-2148-4301,37.5793889 ,126.9696358 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 1,서울특별시 종로구 세종로 119,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5707030 ,126.9774460 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 116-1,서울특별시 종로구 종로3가 115,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5701610 ,126.9904520 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 140-1,서울특별시 종로구 종로3가 148,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5702973 ,126.9931769 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 141-1,서울특별시 종로구 종로3가 37-7,교통단속,1,200,360도전방면,30,2005-05,02-2148-4301,37.5706360 ,126.9933230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 145,서울특별시 종로구 종로3가 39-8,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5706750 ,126.9938570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 145,서울특별시 종로구 종로3가 39-8,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5706750 ,126.9938570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 148-1,서울특별시 종로구 종로3가 163,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5703350 ,126.9940480 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5712530 ,126.9941870 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5707980 ,126.9939910 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5712660 ,126.9948170 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5720140 ,126.9947780 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5716050 ,126.9942740 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5719700 ,126.9938320 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5719990 ,126.9958280 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5714780 ,126.9960780 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5717990 ,126.9958260 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5710970 ,126.9955110 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5717150 ,126.9947950 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 160-1,서울특별시 종로구 종로4가 56,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5703960 ,126.9953935 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 206,서울특별시 종로구 종로5가 138-8,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5707664 ,127.0007639 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 230-2,서울특별시 종로구 종로5가 193-1,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5708560 ,127.0034260 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 244-1,서울특별시 종로구 종로5가 231-1,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5708920 ,127.0048760 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 251-3,서울특별시 종로구 종로5가 9-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5715415 ,127.0056356 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,교통단속,1,200,360도전방면,30,2015-08,02-2148-4301,37.5709440 ,127.0067860 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 298,서울특별시 종로구 창신동 465,교통단속,1,200,360도전방면,30,2004-07,02-2148-4301,37.5716030 ,127.0109820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 30 (서린공원),,생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.5695900 ,126.9809350 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 322,서울특별시 종로구 창신동 352-1,교통단속,1,200,360도전방면,30,2013-06,02-2148-4301,37.5722640 ,127.0135190 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 347,서울특별시 종로구 숭인동 76,교통단속,1,200,360도전방면,30,2013-12,02-2148-4301,37.5739660 ,127.0157730 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 351-6,서울특별시 종로구 숭인동 97,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5736150 ,127.0165470 ,2018-02-09
