관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 종로구청,서울특별시 종로구 종로 368,서울특별시 종로구 숭인동 221,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5736310 ,127.0183610 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 69,서울특별시 종로구 종로2가 9,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5703570 ,126.9855700 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로 99,서울특별시 종로구 종로2가 38-1,교통단속,1,200,360도전방면,30,2009-11,02-2148-4301,37.5710500 ,126.9878150 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로11길 9-20,서울특별시 종로구 인사동 243,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5709003 ,126.9849533 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로12길 10,서울특별시 종로구 관철동 18-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5697613 ,126.9856882 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로18길 21,서울특별시 종로구 관수동 52-1,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5693030 ,126.9913970 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로28길 11,서울특별시 종로구 예지동 96,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5699050 ,126.9954570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로30길 9,서울특별시 종로구 예지동 46,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5702400 ,126.9970500 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로35가길 7-15,서울특별시 종로구 효제동 214,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5724930 ,127.0043570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로36길 9,서울특별시 종로구 종로5가 231-14,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5704640 ,127.0039820 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로3길 17,서울특별시 종로구 청진동 246,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5703651 ,126.9792201 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로3길 24-7,서울특별시 종로구 청진동 146-3 (청진공원),생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5715090 ,126.9798390 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로41길 48,서울특별시 종로구 종로6가 210-11,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5734426 ,127.0062196 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로44길 29,서울특별시 종로구 창신동 430-9,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5706895 ,127.0118791 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로44길 43,서울특별시 종로구 창신동 432,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5706944 ,127.0126716 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로44길 9,서울특별시 종로구 창신동 446-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5709300 ,127.0105700 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로48길 26-1,서울특별시 종로구 창신동 450-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5711260 ,127.0118800 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로51길 37,서울특별시 종로구 창신동 582-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5735868 ,127.0112347 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로51나길 3,서울특별시 종로구 창신동 142-37,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5725080 ,127.0121890 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로52길 12,서울특별시 종로구 창신동 457-3,교통단속,1,200,360도전방면,30,2015-08,02-2148-4301,37.5716820 ,127.0130980 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로53길 21-4,서울특별시 종로구 창신동 197-15,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5733884 ,127.0134990 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로53길 22-4,서울특별시 종로구 창신동 197-27,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5734960 ,127.0139260 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로54길 19,서울특별시 종로구 창신동 330-46,교통단속,1,200,360도전방면,30,2015-08,02-2148-4301,37.5714870 ,127.0141300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로56길 36,서울특별시 종로구 숭인동 317-37,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5716340 ,127.0166260 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로57길 22,서울특별시 종로구 숭인동 72-47,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5741980 ,127.0165690 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로57길 5-4,서울특별시 종로구 숭인동 100-1,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5735570 ,127.0166910 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로57길 8-13,서울특별시 종로구 숭인동 133-3,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5738075 ,127.0174841 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로58길 27,서울특별시 종로구 숭인동 238-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5723581 ,127.0182618 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로58길 30,서울특별시 종로구 숭인동 242-1,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5718063 ,127.0183927 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로58길 30,서울특별시 종로구 숭인동 242-1,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5718063 ,127.0183927 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로58길 40,서울특별시 종로구 숭인동 241-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5715390 ,127.0185300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로62길 10,서울특별시 종로구 숭인동 227-7,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5733820 ,127.0191250 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로62길 10,서울특별시 종로구 숭인동 227-7,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5733820 ,127.0191250 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63가길 17,서울특별시 종로구 숭인동 72-168,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5749160 ,127.0191300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63가길 22,서울특별시 종로구 숭인동 178-178,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5752060 ,127.0191110 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63가길 46,서울특별시 종로구 숭인동 179-46,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5760730 ,127.0188520 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63가길 79,서울특별시 종로구 숭인동 181-145,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5773120 ,127.0186720 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63가길 79,서울특별시 종로구 숭인동 181-145,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5773100 ,127.0187300 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63길 15,서울특별시 종로구 숭인동 72-190,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5747225 ,127.0185147 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63길 19,서울특별시 종로구 숭인동 72-161,생활방범,1,200,카메라 전면(고정),30,2016-05,02-2148-4301,37.5749870 ,127.0184620 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63길 5,서울특별시 종로구 숭인동 72-11,생활방범,4,200,360도전방면,30,2015-12,02-2148-4301,37.5743760 ,127.0186320 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로63다길 20,서울특별시 종로구 숭인동 72-24,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5740540 ,127.0176780 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로65길 10(한빛어린이집),서울특별시 종로구 숭인동 178-167,다목적,1,200,360도전방면,30,2016-06,02-2148-4301,37.5749750 ,127.0198380 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로65길 20-14,서울특별시 종로구 숭인동 178-64,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5757130 ,127.0207100 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로65길 20-14,서울특별시 종로구 숭인동 178-64,생활방범,3,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5757130 ,127.0207100 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로65길 26,서울특별시 종로구 숭인동 178-61,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5757189 ,127.0199490 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로65길 9-17,서울특별시 종로구 숭인동 178-83,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5756280 ,127.0195560 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로67길 41,서울특별시 종로구 숭인동 181-127,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5766850 ,127.0202500 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 종로67길 41,서울특별시 종로구 숭인동 181-127,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5766850 ,127.0202500 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 100-16,서울특별시 종로구 숭인동 11-2,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5793560 ,127.0157450 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 107,서울특별시 종로구 창신동 20-15,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5796752 ,127.0150886 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 20,서울특별시 종로구 숭인동 316-1,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5718941 ,127.0158638 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 70,서울특별시 종로구 숭인동 61-66,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5762400 ,127.0156670 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 85-64,서울특별시 종로구 창신동 23-87,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5774038 ,127.0147411 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 85-64,서울특별시 종로구 창신동 23-87,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5774038 ,127.0147411 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로 9,서울특별시 종로구 창신동 393-18,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5708400 ,127.0157040 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로11길 13,서울특별시 종로구 창신동 128-23,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5767780 ,127.0146040 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로11길 30,서울특별시 종로구 창신동 23-256,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5769150 ,127.0138340 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로12가길 54,서울특별시 종로구 숭인동 70-12,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5748950 ,127.0168350 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로12가길 9,서울특별시 종로구 숭인동 59,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5766865 ,127.0167915 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로12길 31,서울특별시 종로구 숭인동 57-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5776300 ,127.0165280 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로12길 55,서울특별시 종로구 숭인동 56-28,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5786497 ,127.0162290 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로12길 9,서울특별시 종로구 숭인동 56-78,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5770740 ,127.0162040 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13가길 35,서울특별시 종로구 창신동 23-694,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5774120 ,127.0132210 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13가길 69,서울특별시 종로구 창신동 23-739,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5760031 ,127.0127913 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 6-25,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5787750 ,127.0148000 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 6-25,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5787750 ,127.0148000 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13길 62,서울특별시 종로구 창신동 23-362 (창신어린이공원),생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.5779110 ,127.0130970 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로13길 82,서울특별시 종로구 창신동 23-344,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5770661 ,127.0123782 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로14길 37,서울특별시 종로구 숭인동 49-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5791500 ,127.0164770 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로14길 6,서울특별시 종로구 숭인동 53-24,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5780899 ,127.0157752 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로14길 6,서울특별시 종로구 숭인동 53-24,생활방범,2,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5780899 ,127.0157752 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로17길 47,서울특별시 종로구 창신동 13-20,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5799290 ,127.0129890 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로2길 1,서울특별시 종로구 창신동 401-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5703430 ,127.0161780 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로5길 24-2,서울특별시 종로구 창신동 82-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5749440 ,127.0147320 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로5길 4,서울특별시 종로구 창신동 81-2,교통단속,1,200,360도전방면,30,2010-07,02-2148-4301,37.5743300 ,127.0155550 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로5길 43,서울특별시 종로구 창신동 114-2,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5756340 ,127.0139830 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로5길 5,서울특별시 종로구 창신동 237,다목적,3,200,360도전방면,30,2015-12,02-2148-4301,37.5742410 ,127.0151420 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로5길 7-5,서울특별시 종로구 창신동 222-8,생활방범,3,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5736140 ,127.0144150 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로7길 23,서울특별시 종로구 창신동 67,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5754300 ,127.0152250 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지봉로8길 18-1,서울특별시 종로구 숭인동 67-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5755250 ,127.0166250 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 지붕로 97,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5784080 ,127.0147200 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로 439,서울특별시 종로구 구기동 85-9,교통단속,1,200,360도전방면,30,2008-03,02-2148-4301,37.6079930 ,126.9576110 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로 445,서울특별시 종로구 구기동 88-40,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6077170 ,126.9580000 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로 487,서울특별시 종로구 신영동 16,교통단속,1,41,360도전방면,30,2005-04,02-2148-4301,37.6048900 ,126.9611350 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로22길 47,서울특별시 종로구 구기동 50-5,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.6059960 ,126.9566370 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로22나길 19,서울특별시 종로구 구기동 100-49,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.6068093 ,126.9572184 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 진흥로22나길 56,서울특별시 종로구 구기동 260-14,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.6067090 ,126.9552330 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로 109,서울특별시 종로구 인의동 112-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5712971 ,126.9976240 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로 237,서울특별시 종로구 명륜2가 231,교통단속,1,200,360도전방면,30,2012-07,02-2148-4301,37.5830660 ,126.9986120 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로 288,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5862620 ,127.0020230 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로11길 3,서울특별시 종로구 예지동 165-2,교통단속,1,200,360도전방면,30,2007-12,02-2148-4301,37.5697235 ,126.9977834 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로16길 26,서울특별시 종로구 연지동 110-1,생활방범,3,200,360도전방면,30,2014-12,02-2148-4301,37.5743723 ,126.9990035 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로21길 9,서울특별시 종로구 원남동 244-7,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5750960 ,126.9968540 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로26길 28,서울특별시 종로구 명륜4가 206-24,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5818040 ,126.9991720 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로31길 22,서울특별시 종로구 명륜2가 159-3,생활방범,1,200,카메라 전면(고정),30,2015-12,02-2148-4301,37.5842740 ,126.9986030 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로31길 24,서울특별시 종로구 명륜2가 159-2,생활방범,2,200,360도전방면,30,2015-12,02-2148-4301,37.5842190 ,126.9985010 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로35가길 22,서울특별시 종로구 혜화동 71-20,생활방범,4,200,360도전방면,30,2013-12,02-2148-4301,37.5874325 ,127.0007155 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로35길 19,서울특별시 종로구 혜화동 53-11,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5867880 ,127.0018559 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창경궁로35길 55,서울특별시 종로구 혜화동 26-39,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5882310 ,127.0024710 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁1가길 26,서울특별시 종로구 원서동 135-108,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5803635 ,126.9884401 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁3길 33,서울특별시 종로구 원서동 76-47,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5824463 ,126.9884267 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁3길 7,서울특별시 종로구 원서동 135-20,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5813700 ,126.9887760 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁3나길 5,서울특별시 종로구 원서동 135-59,생활방범,1,200,카메라 전면(고정),30,2016-12,02-2148-4301,37.5815070 ,126.9885090 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁4길 12,서울특별시 종로구 원서동 86-22,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5818890 ,126.9890100 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁4길 3,서울특별시 종로구 원서동 86-16,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5816256 ,126.9891318 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁4길 3,서울특별시 종로구 원서동 86-16,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5816256 ,126.9891318 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁4길 40,서울특별시 종로구 원서동 76-42,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5825320 ,126.9881690 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁길 118,서울특별시 종로구 원서동 46,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5825872 ,126.9893204 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁길 146-1,서울특별시 종로구 원서동 4-11,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5830810 ,126.9877890 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창덕궁길 49,서울특별시 종로구 원서동 129-5,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5796169 ,126.9892684 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신11길 26,서울특별시 종로구 창신동 23-557,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5785910 ,127.0102970 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신11길 61,서울특별시 종로구 창신동 23-470,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5772740 ,127.0115640 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신4가길 18,서울특별시 종로구 창신동 647-9,생활방범,3,200,360도전방면,30,2015-12,02-2148-4301,37.5743900 ,127.0102990 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신5길 37,서울특별시 종로구 창신동 135-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5742590 ,127.0124200 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신5길 77(창신두산아파트 뒷길),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5746830 ,127.0137930 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신5라길 23-2,서울특별시 종로구 창신동 138-85,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.5741580 ,127.0130570 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신6가길 36,서울특별시 종로구 창신동 130-40,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5754580 ,127.0126680 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신6가길 36,서울특별시 종로구 창신동 130-40,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5754580 ,127.0126680 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신6길 52,서울특별시 종로구 창신동 595-73,생활방범,3,200,360도전방면,30,2016-12,02-2148-4301,37.5764980 ,127.0115120 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신8길 3,서울특별시 종로구 창신동 596-12,생활방범,4,200,360도전방면,30,2014-12,02-2148-4301,37.5767610 ,127.0102030 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신8길 42-2,서울특별시 종로구 창신동 23-619,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5776180 ,127.0109198 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신길 12,서울특별시 종로구 창신동 56,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.5722637 ,127.0107339 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신길 12,서울특별시 종로구 창신동 56,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.5722637 ,127.0107339 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신길 156,서울특별시 종로구 창신동 609-4,생활방범,3,200,카메라 전면(고정),30,2011-12,02-2148-4301,37.5780949 ,127.0091405 ,2018-02-09
서울특별시 종로구청,서울특별시 종로구 창신길 156,서울특별시 종로구 창신동 609-4,생활방범,1,130,360도전방면,30,2011-12,02-2148-4301,37.5780949 ,127.0091405 ,2018-02-09
